sensor_id,name,device_id,unit,irregular,cumulative,energy_type,source_type,protected
sensor_1101,Electricity meter 1101,device_0001,kWh,True,False,electricity,,False
sensor_1102,Electricity meter 1102,device_0001,kWh,True,False,electricity,,False
sensor_1103,Electricity meter 1103,device_0001,kWh,True,False,electricity,,False
sensor_1104,Electricity meter 1104,device_0001,kWh,True,False,electricity,,False
sensor_1105,Electricity meter 1105,device_0001,kWh,True,False,electricity,,False
sensor_1106,Electricity meter 1106,device_0001,kWh,True,False,electricity,,False
sensor_1107,Electricity meter 1107,device_0001,kWh,True,False,electricity,,False
sensor_1108,Electricity meter 1108,device_0001,kWh,True,False,electricity,,False
sensor_1109,Electricity meter 1109,device_0001,kWh,True,False,electricity,,False
sensor_1110,Electricity meter 1110,device_0001,kWh,True,False,electricity,,False
sensor_1111,Electricity meter 1111,device_0001,kWh,True,False,electricity,,False
sensor_1112,Electricity meter 1112,device_0001,kWh,True,False,electricity,,False
sensor_1113,Electricity meter 1113,device_0001,kWh,True,False,electricity,,False
sensor_1114,Electricity meter 1114,device_0001,kWh,True,False,electricity,,False
sensor_1115,Electricity meter 1115,device_0001,kWh,True,False,electricity,,False
sensor_1116,Electricity meter 1116,device_0001,kWh,True,True,electricity,,False
sensor_1117,Electricity meter 1117,device_0001,kWh,True,False,electricity,,False
sensor_1118,Electricity meter 1118,device_0001,kWh,True,False,electricity,,False
sensor_1119,Electricity meter 1119,device_0001,kWh,True,False,electricity,,False
sensor_1120,Electricity meter 1120,device_0001,kWh,True,False,electricity,,False
sensor_1121,Electricity meter 1121,device_0001,kWh,True,True,electricity,,False
sensor_1122,Electricity meter 1122,device_0001,kWh,True,True,electricity,,False
sensor_1123,Electricity meter 1123,device_0001,kWh,True,False,electricity,,False
sensor_1124,Water meter 1124,device_0001,m³,True,True,water,,False
sensor_1125,Utility meter 1125,device_0001,m³,True,True,,,False
sensor_1126,Utility meter 1126,device_0001,m³/h,True,False,,,False
sensor_1127,Utility meter 1127,device_0001,m³,True,True,,,False
sensor_1128,Utility meter 1128,device_0001,m³/h,True,False,,,False
sensor_1129,Gas meter 1129,device_0001,m³,True,True,gas,,False
sensor_1130,Gas meter 1130,device_0001,m³,True,True,gas,,False
sensor_1131,Gas meter 1131,device_0001,m³/h,True,False,gas,,False
sensor_1132,Electricity meter 1132,device_0001,kWh,True,False,electricity,,False
sensor_1133,Heating meter 1133,device_0001,kWh,True,False,heating,,False
sensor_1134,Heating meter 1134,device_0001,kWh,True,False,heating,,False
sensor_1135,Water meter 1135,device_0001,m³,True,True,water,,False
sensor_1136,Heating meter 1136,device_0001,kWh,True,False,heating,,False
sensor_1137,Electricity meter 1137,device_0001,kWh,True,False,electricity,,False
sensor_1138,Electricity meter 1138,device_0001,kWh,True,False,electricity,,False
sensor_1139,Electricity meter 1139,device_0001,kWh,True,False,electricity,,False
sensor_1140,Utility meter 1140,device_0001,kWh,True,False,,,False
sensor_1141,Utility meter 1141,device_0001,kWh,True,False,,,False
sensor_1142,Heating meter 1142,device_0001,kWh,True,True,heating,,False
sensor_1143,Water meter 1143,device_0001,m³,True,True,water,,False
sensor_1144,Electricity meter 1144,device_0001,kWh,True,False,electricity,,False
sensor_1145,Electricity meter 1145,device_0001,kWh,True,False,electricity,,False
sensor_1146,Electricity meter 1146,device_0001,kWh,True,False,electricity,,False
sensor_1147,Electricity meter 1147,device_0001,kWh,True,True,electricity,,False
sensor_1148,Water meter 1148,device_0001,m³,True,True,water,,False
sensor_1149,Utility meter 1149,device_0001,kWh,True,False,,,False
sensor_1150,Water meter 1150,device_0001,m³,True,True,water,,False
sensor_1151,Water meter 1151,device_0001,m³,True,True,water,,False
sensor_1152,Water meter 1152,device_0001,kWh,True,False,water,,False
sensor_1153,Electricity meter 1153,device_0001,kWh,True,True,electricity,,False
sensor_1154,Electricity meter 1154,device_0001,kWh,True,False,electricity,,False
sensor_1155,Electricity meter 1155,device_0001,kWh,True,True,electricity,,False
sensor_1156,Electricity meter 1156,device_0001,kWh,True,True,electricity,,False
sensor_1157,Electricity meter 1157,device_0001,kWh,True,False,electricity,,False
sensor_1158,Electricity meter 1158,device_0001,kWh,True,False,electricity,,False
sensor_1159,Electricity meter 1159,device_0001,kWh,True,False,electricity,,False
sensor_1160,Electricity meter 1160,device_0001,kWh,True,False,electricity,,False
sensor_1161,Electricity meter 1161,device_0001,kWh,True,True,electricity,,False
sensor_1162,Electricity meter 1162,device_0001,kWh,True,True,electricity,,False
sensor_1163,Electricity meter 1163,device_0001,kWh,True,False,electricity,,False
sensor_1164,Electricity meter 1164,device_0001,kWh,True,True,electricity,,False
sensor_1165,Electricity meter 1165,device_0001,kWh,True,False,electricity,,False
sensor_1166,Electricity meter 1166,device_0001,kWh,True,False,electricity,,False
sensor_1167,Electricity meter 1167,device_0001,kWh,True,False,electricity,,False
sensor_1168,Electricity meter 1168,device_0001,kWh,True,True,electricity,,False
sensor_1169,Electricity meter 1169,device_0001,kWh,True,False,electricity,,False
sensor_1170,Electricity meter 1170,device_0001,kWh,True,False,electricity,,False
sensor_1171,Electricity meter 1171,device_0001,kWh,True,False,electricity,,False
sensor_1172,Electricity meter 1172,device_0001,kWh,True,False,electricity,,False
sensor_1173,Electricity meter 1173,device_0001,kWh,True,False,electricity,,False
sensor_1174,Electricity meter 1174,device_0001,kWh,True,False,electricity,,False
sensor_1175,Electricity meter 1175,device_0001,kWh,True,False,electricity,,False
sensor_1176,Electricity meter 1176,device_0001,kWh,True,True,electricity,,False
sensor_1177,Electricity meter 1177,device_0001,kWh,True,True,electricity,,False
sensor_1178,Electricity meter 1178,device_0001,kWh,True,True,electricity,,False
sensor_1179,Electricity meter 1179,device_0001,kWh,True,False,electricity,,False
sensor_1180,Electricity meter 1180,device_0001,kWh,True,True,electricity,,False
sensor_1181,Electricity meter 1181,device_0001,kWh,True,False,electricity,,False
sensor_1182,Electricity meter 1182,device_0001,kWh,True,True,electricity,,False
sensor_1183,Electricity meter 1183,device_0001,kWh,True,True,electricity,,False
sensor_1184,Electricity meter 1184,device_0001,kWh,True,True,electricity,,False
sensor_1185,Electricity meter 1185,device_0001,kWh,True,True,electricity,,False
sensor_1186,Electricity meter 1186,device_0001,kWh,True,True,electricity,,False
sensor_1187,Electricity meter 1187,device_0001,kWh,True,True,electricity,,False
sensor_1188,Electricity meter 1188,device_0001,kWh,True,True,electricity,,False
sensor_1189,Electricity meter 1189,device_0001,kWh,True,True,electricity,,False
sensor_1190,Electricity meter 1190,device_0001,kWh,True,False,electricity,,False
sensor_1191,Electricity meter 1191,device_0001,kWh,True,True,electricity,,False
sensor_1192,Electricity meter 1192,device_0001,kWh,True,True,electricity,,False
sensor_1193,Electricity meter 1193,device_0001,kWh,True,True,electricity,,False
sensor_1194,Electricity meter 1194,device_0001,kWh,True,True,electricity,,False
sensor_1195,Electricity meter 1195,device_0001,kWh,True,False,electricity,,False
sensor_1196,Electricity meter 1196,device_0001,kWh,True,True,electricity,,False
sensor_1197,Electricity meter 1197,device_0001,kWh,True,False,electricity,,False
sensor_1198,Electricity meter 1198,device_0001,kWh,True,True,electricity,,False
sensor_1199,Electricity meter 1199,device_0001,kWh,True,True,electricity,,False
sensor_1200,Electricity meter 1200,device_0001,kWh,True,True,electricity,,False
sensor_1201,Electricity meter 1201,device_0001,kWh,True,True,electricity,,False
sensor_1202,Electricity meter 1202,device_0001,kWh,True,False,electricity,,False
sensor_1203,Electricity meter 1203,device_0001,kWh,True,True,electricity,,False
sensor_1204,Electricity meter 1204,device_0001,kWh,True,True,electricity,,False
sensor_1205,Electricity meter 1205,device_0001,kWh,True,True,electricity,,False
sensor_1206,Electricity meter 1206,device_0001,kWh,True,True,electricity,,False
sensor_1207,Electricity meter 1207,device_0001,kWh,True,True,electricity,,False
sensor_1208,Electricity meter 1208,device_0001,kWh,True,True,electricity,,False
sensor_1209,Electricity meter 1209,device_0001,kWh,True,False,electricity,,False
sensor_1210,Electricity meter 1210,device_0001,kWh,True,False,electricity,,False
sensor_1211,Electricity meter 1211,device_0001,kWh,True,True,electricity,,False
sensor_1212,Electricity meter 1212,device_0001,kWh,True,True,electricity,,False
sensor_1213,Electricity meter 1213,device_0001,kWh,True,True,electricity,,False
sensor_1214,Electricity meter 1214,device_0001,kWh,True,False,electricity,,False
sensor_1215,Electricity meter 1215,device_0001,kWh,True,False,electricity,,False
sensor_1216,Electricity meter 1216,device_0001,kWh,True,False,electricity,,False
sensor_1217,Electricity meter 1217,device_0001,kWh,True,True,electricity,,False
sensor_1218,Electricity meter 1218,device_0001,kWh,True,False,electricity,,False
sensor_1219,Electricity meter 1219,device_0001,kWh,True,True,electricity,,False
sensor_1220,Electricity meter 1220,device_0001,kWh,True,True,electricity,,False
sensor_1221,Electricity meter 1221,device_0001,kWh,True,True,electricity,,False
sensor_1222,Electricity meter 1222,device_0001,kWh,True,True,electricity,,False
sensor_1223,Electricity meter 1223,device_0001,kWh,True,True,electricity,,False
sensor_1224,Electricity meter 1224,device_0001,kWh,True,True,electricity,,False
sensor_1225,Electricity meter 1225,device_0001,kWh,True,True,electricity,,False
sensor_1226,Electricity meter 1226,device_0001,kWh,True,True,electricity,,False
sensor_1227,Electricity meter 1227,device_0001,kWh,True,False,electricity,,False
sensor_1228,Electricity meter 1228,device_0001,kWh,True,True,electricity,,False
sensor_1229,Electricity meter 1229,device_0001,kWh,True,True,electricity,,False
sensor_1230,Electricity meter 1230,device_0001,kWh,True,True,electricity,,False
sensor_1231,Electricity meter 1231,device_0001,kWh,True,True,electricity,,False
sensor_1232,Electricity meter 1232,device_0001,kWh,True,True,electricity,,False
sensor_1233,Electricity meter 1233,device_0001,kWh,True,True,electricity,,False
sensor_1234,Electricity meter 1234,device_0001,kWh,True,True,electricity,,False
sensor_1235,Electricity meter 1235,device_0001,kWh,True,True,electricity,,False
sensor_1236,Electricity meter 1236,device_0001,kWh,True,False,electricity,,False
sensor_1237,Electricity meter 1237,device_0001,kWh,True,False,electricity,,False
sensor_1238,Electricity meter 1238,device_0001,kWh,True,True,electricity,,False
sensor_1239,Electricity meter 1239,device_0001,kWh,True,True,electricity,,False
sensor_1240,Electricity meter 1240,device_0001,kWh,True,True,electricity,,False
sensor_1241,Electricity meter 1241,device_0001,kWh,True,False,electricity,,False
sensor_1242,Electricity meter 1242,device_0001,kWh,True,True,electricity,,False
sensor_1243,Electricity meter 1243,device_0001,kWh,True,True,electricity,,False
sensor_1244,Electricity meter 1244,device_0001,kWh,True,True,electricity,,False
sensor_1245,Electricity meter 1245,device_0001,kWh,True,True,electricity,,False
sensor_1246,Electricity meter 1246,device_0001,kWh,True,True,electricity,,False
sensor_1247,Electricity meter 1247,device_0001,kWh,True,True,electricity,,False
sensor_1248,Electricity meter 1248,device_0001,kWh,True,True,electricity,,False
sensor_1249,Electricity meter 1249,device_0001,kWh,True,True,electricity,,False
sensor_1250,Electricity meter 1250,device_0001,kWh,True,True,electricity,,False
sensor_1251,Electricity meter 1251,device_0001,kWh,True,False,electricity,,False
sensor_1252,Electricity meter 1252,device_0001,kWh,True,True,electricity,,False
sensor_1253,Electricity meter 1253,device_0001,kWh,True,True,electricity,,False
sensor_1254,Electricity meter 1254,device_0001,kWh,True,True,electricity,,False
sensor_1255,Electricity meter 1255,device_0001,kWh,True,True,electricity,,False
sensor_1256,Electricity meter 1256,device_0001,kWh,True,True,electricity,,False
sensor_1257,Electricity meter 1257,device_0001,kWh,True,True,electricity,,False
sensor_1258,Electricity meter 1258,device_0001,kWh,True,True,electricity,,False
sensor_1259,Electricity meter 1259,device_0001,kWh,True,True,electricity,,False
sensor_1260,Chilled water meter 1260,device_0001,kWh,True,True,cold,,False
sensor_1261,Chilled water meter 1261,device_0001,kW,True,False,cold,,False
sensor_1262,Chilled water meter 1262,device_0001,m³,True,True,cold,,False
sensor_1263,Chilled water meter 1263,device_0001,l/h,True,False,cold,,False
sensor_1264,Chilled water meter 1264,device_0001,°C,True,False,cold,,False
sensor_1265,Chilled water meter 1265,device_0001,°C,True,False,cold,,False
sensor_1266,Heating meter 1266,device_0001,kWh,True,True,heating,,False
sensor_1267,Heating meter 1267,device_0001,kW,True,False,heating,,False
sensor_1268,Heating meter 1268,device_0001,m³,True,True,heating,,False
sensor_1269,Heating meter 1269,device_0001,l/h,True,False,heating,,False
sensor_1270,Heating meter 1270,device_0001,°C,True,False,heating,,False
sensor_1271,Heating meter 1271,device_0001,°C,True,False,heating,,False
sensor_1272,Heating meter 1272,device_0001,°C,True,False,heating,,False
sensor_1273,Water meter 1273,device_0001,m³,True,False,water,,False
sensor_1274,Water meter 1274,device_0001,m³,True,False,water,,False
sensor_1275,Electricity meter 1275,device_0001,kWh,True,True,electricity,,False
sensor_1276,Electricity meter 1276,device_0001,kWh,True,True,electricity,,False
sensor_1277,Electricity meter 1277,device_0001,kWh,True,True,electricity,,False
sensor_1278,Utility meter 1278,device_0001,kWh,True,False,,,False
sensor_1279,Electricity meter 1279,device_0001,kWh,True,True,electricity,,False
sensor_1280,Heating meter 1280,device_0001,kWh,True,True,heating,,False
sensor_1281,Electricity meter 1281,device_0001,kWh,True,True,electricity,,False
sensor_1282,Electricity meter 1282,device_0001,kWh,True,True,electricity,,False
sensor_1283,Utility meter 1283,device_0001,kW,True,False,,,False
sensor_1284,Heating meter 1284,device_0001,kW,True,False,heating,,False
sensor_1285,Heating meter 1285,device_0001,m³,True,True,heating,,False
sensor_1286,Heating meter 1286,device_0001,kg/h,True,False,heating,,False
sensor_1287,Heating meter 1287,device_0001,°C,True,False,heating,,False
sensor_1288,Heating meter 1288,device_0001,°C,True,False,heating,,False
sensor_1289,Heating meter 1289,device_0001,Kelvin,True,False,heating,,False
sensor_1290,Chilled water meter 1290,device_0001,kWh,True,True,cold,,False
sensor_1291,Chilled water meter 1291,device_0001,kW,True,False,cold,,False
sensor_1292,Chilled water meter 1292,device_0001,Kelvin,True,False,cold,,False
sensor_1293,Chilled water meter 1293,device_0001,kg/h,True,False,cold,,False
